2020-11-30T12:00:00.000+0000;1,60674E+12;2.171;47:86:38
2020-11-29T12:00:00.000+0000;1,60665E+12;2.496;47:86:38
2020-11-28T12:00:00.000+0000;1,60656E+12;2.606;47:86:38
2020-11-27T12:00:00.000+0000;1,60648E+12;2.664;47:86:38
2020-11-26T12:00:00.000+0000;1,60639E+12;2.905;47:86:38
2020-11-25T12:00:00.000+0000;1,60631E+12;3.477;47:86:38
2020-11-24T12:00:00.000+0000;1,60622E+12;3.757;47:86:38
2020-11-23T12:00:00.000+0000;1,60613E+12;4.152;47:86:38
2020-11-22T12:00:00.000+0000;1,60605E+12;4.826;47:86:38
2020-11-21T12:00:00.000+0000;1,60596E+12;4.939;47:86:38
2020-11-20T12:00:00.000+0000;1,60587E+12;4.978;47:86:38
2020-11-19T12:00:00.000+0000;1,60579E+12;5.111;47:86:38
2020-11-18T12:00:00.000+0000;1,6057E+12;5.277;47:86:38
2020-11-17T12:00:00.000+0000;1,60561E+12;5.469;47:86:38
2020-11-16T12:00:00.000+0000;1,60553E+12;5.922;47:86:38
2020-11-15T12:00:00.000+0000;1,60544E+12;6.984;47:86:38
2020-11-14T12:00:00.000+0000;1,60536E+12;7.757;47:86:38
2020-11-13T12:00:00.000+0000;1,60527E+12;8.95;47:86:38
2020-11-12T12:00:00.000+0000;1,60518E+12;9.97;47:86:38
2020-11-11T12:00:00.000+0000;1,6051E+12;10.647;47:86:38
2020-11-10T12:00:00.000+0000;1,60501E+12;11.053;47:86:38
2020-11-09T12:00:00.000+0000;1,60492E+12;11.548;47:86:38
2020-11-08T12:00:00.000+0000;1,60484E+12;12.65;47:86:38
2020-11-07T12:00:00.000+0000;1,60475E+12;14.017;47:86:38
2020-11-06T12:00:00.000+0000;1,60466E+12;15.702;47:86:38
2020-11-05T12:00:00.000+0000;1,60458E+12;17.638;47:86:38
2020-11-04T12:00:00.000+0000;1,60449E+12;18.957;47:86:38
2020-11-03T12:00:00.000+0000;1,6044E+12;19.856;47:86:38
2020-11-02T12:00:00.000+0000;1,60432E+12;20.197;47:86:38
2020-11-01T12:00:00.000+0000;1,60423E+12;19.867;47:86:38
2020-10-31T12:00:00.000+0000;1,60415E+12;19.675;47:86:38
2020-10-30T12:00:00.000+0000;1,60406E+12;19.528;47:86:38
2020-10-29T12:00:00.000+0000;1,60397E+12;19.849;47:86:38
2020-10-28T12:00:00.000+0000;1,60389E+12;20.943;47:86:38
2020-10-27T12:00:00.000+0000;1,6038E+12;23.07;47:86:38
2020-10-26T12:00:00.000+0000;1,60371E+12;26.062;47:86:38
2020-10-25T12:00:00.000+0000;1,60363E+12;29.537;47:86:38
2020-10-24T12:00:00.000+0000;1,60354E+12;32.472;47:86:38
2020-10-23T12:00:00.000+0000;1,60345E+12;34.316;47:86:38
2020-10-22T12:00:00.000+0000;1,60337E+12;34.758;47:86:38
2020-10-21T12:00:00.000+0000;1,60328E+12;33.338;47:86:38
2020-10-20T12:00:00.000+0000;1,6032E+12;30.625;47:86:38
2020-10-19T12:00:00.000+0000;1,60311E+12;26.456;47:86:38
2020-10-18T12:00:00.000+0000;1,60302E+12;21.95;47:86:38
2020-10-17T12:00:00.000+0000;1,60294E+12;18.283;47:86:38
2020-10-16T12:00:00.000+0000;1,60285E+12;15.575;47:86:38
2020-10-15T12:00:00.000+0000;1,60276E+12;15.154;47:86:38
2020-10-14T12:00:00.000+0000;1,60268E+12;15.374;47:86:38
2020-10-13T12:00:00.000+0000;1,60259E+12;16.4;47:86:38
2020-10-12T12:00:00.000+0000;1,6025E+12;17.197;47:86:38
2020-10-11T12:00:00.000+0000;1,60242E+12;17.29;47:86:38
2020-10-10T12:00:00.000+0000;1,60233E+12;16.932;47:86:38
2020-10-09T12:00:00.000+0000;1,60224E+12;15.975;47:86:38
2020-10-08T12:00:00.000+0000;1,60216E+12;15.294;47:86:38
2020-10-07T12:00:00.000+0000;1,60207E+12;15.455;47:86:38
2020-10-06T12:00:00.000+0000;1,60199E+12;15.934;47:86:38
2020-10-05T12:00:00.000+0000;1,6019E+12;17.046;47:86:38
2020-10-04T12:00:00.000+0000;1,60181E+12;18.427;47:86:38
2020-10-03T12:00:00.000+0000;1,60173E+12;20.535;47:86:38
2020-10-02T12:00:00.000+0000;1,60164E+12;22.943;47:86:38
2020-10-01T12:00:00.000+0000;1,60155E+12;25.446;47:86:38
2020-09-30T12:00:00.000+0000;1,60147E+12;27.841;47:86:38
2020-09-29T12:00:00.000+0000;1,60138E+12;29.46;47:86:38
2020-09-28T12:00:00.000+0000;1,60129E+12;29.954;47:86:38
2020-09-27T12:00:00.000+0000;1,60121E+12;31.196;47:86:38
2020-09-26T12:00:00.000+0000;1,60112E+12;32.232;47:86:38
2020-09-25T12:00:00.000+0000;1,60104E+12;32.067;47:86:38
2020-09-24T12:00:00.000+0000;1,60095E+12;33.217;47:86:38
2020-09-23T12:00:00.000+0000;1,60086E+12;34.47;47:86:38
2020-09-22T12:00:00.000+0000;1,60078E+12;35.673;47:86:38
2020-09-21T12:00:00.000+0000;1,60069E+12;37.744;47:86:38
2020-09-20T12:00:00.000+0000;1,6006E+12;40.216;47:86:38
2020-09-19T12:00:00.000+0000;1,60052E+12;42.322;47:86:38
2020-09-18T12:00:00.000+0000;1,60043E+12;44.01;47:86:38
2020-09-17T12:00:00.000+0000;1,60034E+12;45.664;47:86:38
2020-09-16T12:00:00.000+0000;1,60026E+12;47.352;47:86:38
2020-09-15T12:00:00.000+0000;1,60017E+12;47.442;47:86:38
2020-09-14T12:00:00.000+0000;1,60008E+12;46.874;47:86:38
2020-09-13T12:00:00.000+0000;1,6E+12;46.117;47:86:38
2020-09-12T12:00:00.000+0000;1,59991E+12;44.177;47:86:38
2020-09-11T12:00:00.000+0000;1,59983E+12;42.949;47:86:38
2020-09-10T12:00:00.000+0000;1,59974E+12;41.49;47:86:38
2020-09-09T12:00:00.000+0000;1,59965E+12;39.62;47:86:38
2020-09-08T12:00:00.000+0000;1,59957E+12;38.927;47:86:38
2020-09-07T12:00:00.000+0000;1,59948E+12;39.201;47:86:38
2020-09-06T12:00:00.000+0000;1,59939E+12;39.655;47:86:38
2020-09-05T12:00:00.000+0000;1,59931E+12;39.97;47:86:38
2020-09-04T12:00:00.000+0000;1,59922E+12;40.568;47:86:38
2020-09-03T12:00:00.000+0000;1,59913E+12;41.634;47:86:38
2020-09-02T12:00:00.000+0000;1,59905E+12;43.169;47:86:38
2020-09-01T12:00:00.000+0000;1,59896E+12;43.762;47:86:38
2020-08-31T12:00:00.000+0000;1,59888E+12;44.794;47:86:38
2020-08-30T12:00:00.000+0000;1,59879E+12;45.717;47:86:38
2020-08-29T12:00:00.000+0000;1,5987E+12;46.915;47:86:38
2020-08-28T12:00:00.000+0000;1,59862E+12;48.015;47:86:38
2020-08-27T12:00:00.000+0000;1,59853E+12;48.273;47:86:38
2020-08-26T12:00:00.000+0000;1,59844E+12;49.514;47:86:38
2020-08-25T12:00:00.000+0000;1,59836E+12;49.473;47:86:38
2020-08-24T12:00:00.000+0000;1,59827E+12;48.847;47:86:38
2020-08-23T12:00:00.000+0000;1,59818E+12;47.421;47:86:38
2020-08-22T12:00:00.000+0000;1,5981E+12;45.987;47:86:38
2020-08-21T12:00:00.000+0000;1,59801E+12;45.519;47:86:38
2020-08-20T12:00:00.000+0000;1,59792E+12;45.163;47:86:38
2020-08-19T12:00:00.000+0000;1,59784E+12;45.105;47:86:38
2020-08-18T12:00:00.000+0000;1,59775E+12;45.501;47:86:38
2020-08-17T12:00:00.000+0000;1,59767E+12;46.715;47:86:38
2020-08-16T12:00:00.000+0000;1,59758E+12;47.07;47:86:38
2020-08-15T12:00:00.000+0000;1,59749E+12;46.711;47:86:38
2020-08-14T12:00:00.000+0000;1,59741E+12;46.418;47:86:38
2020-08-13T12:00:00.000+0000;1,59732E+12;48.173;47:86:38
2020-08-12T12:00:00.000+0000;1,59723E+12;49.093;47:86:38
2020-08-11T12:00:00.000+0000;1,59715E+12;48.519;47:86:38
2020-08-10T12:00:00.000+0000;1,59706E+12;48.649;47:86:38
2020-08-09T12:00:00.000+0000;1,59697E+12;48.349;47:86:38
2020-08-08T12:00:00.000+0000;1,59689E+12;48.306;47:86:38
2020-08-07T12:00:00.000+0000;1,5968E+12;48.846;47:86:38
2020-08-06T12:00:00.000+0000;1,59672E+12;49.477;47:86:38
2020-08-05T12:00:00.000+0000;1,59663E+12;50.189;47:86:38
2020-08-04T12:00:00.000+0000;1,59654E+12;51.038;47:86:38
2020-08-03T12:00:00.000+0000;1,59646E+12;52.34;47:86:38
2020-08-02T12:00:00.000+0000;1,59637E+12;53.065;47:86:38
2020-08-01T12:00:00.000+0000;1,59628E+12;54.075;47:86:38
2020-07-31T12:00:00.000+0000;1,5962E+12;55.897;47:86:38
2020-07-30T12:00:00.000+0000;1,59611E+12;58.543;47:86:38
2020-07-29T12:00:00.000+0000;1,59602E+12;60.563;47:86:38
2020-07-28T12:00:00.000+0000;1,59594E+12;62.778;47:86:38
2020-07-27T12:00:00.000+0000;1,59585E+12;65.198;47:86:38
2020-07-26T12:00:00.000+0000;1,59576E+12;67.16;47:86:38
2020-07-25T12:00:00.000+0000;1,59568E+12;69.092;47:86:38
2020-07-24T12:00:00.000+0000;1,59559E+12;71.006;47:86:38
2020-07-23T12:00:00.000+0000;1,59551E+12;72.482;47:86:38
2020-07-22T12:00:00.000+0000;1,59542E+12;74.593;47:86:38
2020-07-21T12:00:00.000+0000;1,59533E+12;72.117;47:86:38
2020-07-20T12:00:00.000+0000;1,59525E+12;70.745;47:86:38
2020-07-19T12:00:00.000+0000;1,59516E+12;69.21;47:86:38
2020-07-18T12:00:00.000+0000;1,59507E+12;68.513;47:86:38
2020-07-17T12:00:00.000+0000;1,59499E+12;68.417;47:86:38
2020-07-16T12:00:00.000+0000;1,5949E+12;69.032;47:86:38
2020-07-15T12:00:00.000+0000;1,59481E+12;70.15;47:86:38
2020-07-12T12:00:00.000+0000;1,59456E+12;71.903;42:15:0C
2020-07-11T12:00:00.000+0000;1,59447E+12;74.375;42:15:0C
2020-07-10T12:00:00.000+0000;1,59438E+12;77.322;42:15:0C
2020-07-09T12:00:00.000+0000;1,5943E+12;80.583;42:15:0C
2020-07-08T12:00:00.000+0000;1,59421E+12;83.92;42:15:0C
2020-07-07T12:00:00.000+0000;1,59412E+12;86.985;42:15:0C
2020-07-06T12:00:00.000+0000;1,59404E+12;90.104;42:15:0C
2020-07-05T12:00:00.000+0000;1,59395E+12;89.186;42:15:0C
2020-07-04T12:00:00.000+0000;1,59386E+12;90.646;42:15:0C
2020-07-03T12:00:00.000+0000;1,59378E+12;91.93;42:15:0C
2020-07-02T12:00:00.000+0000;1,59369E+12;93.081;42:15:0C
2020-07-01T12:00:00.000+0000;1,5936E+12;93.98;42:15:0C
2020-06-30T12:00:00.000+0000;1,59352E+12;94.495;42:15:0C
2020-06-29T12:00:00.000+0000;1,59343E+12;94.766;42:15:0C
2020-06-28T12:00:00.000+0000;1,59335E+12;94.974;42:15:0C
2020-06-27T12:00:00.000+0000;1,59326E+12;95;42:15:0C
2020-06-26T12:00:00.000+0000;1,59317E+12;95;42:15:0C
2020-06-25T12:00:00.000+0000;1,59309E+12;95;42:15:0C
2020-06-24T12:00:00.000+0000;1,593E+12;95;42:15:0C
2020-06-23T12:00:00.000+0000;1,59291E+12;95;42:15:0C
2020-06-22T12:00:00.000+0000;1,59283E+12;94.996;42:15:0C
2020-06-21T12:00:00.000+0000;1,59274E+12;94.998;42:15:0C
2020-06-20T12:00:00.000+0000;1,59265E+12;95;42:15:0C
2020-06-19T12:00:00.000+0000;1,59257E+12;95;42:15:0C
2020-06-18T12:00:00.000+0000;1,59248E+12;95;42:15:0C
2020-06-17T12:00:00.000+0000;1,5924E+12;94.999;42:15:0C
2020-06-16T12:00:00.000+0000;1,59231E+12;94.999;42:15:0C
2020-06-15T12:00:00.000+0000;1,59222E+12;94.998;42:15:0C
2020-06-14T12:00:00.000+0000;1,59214E+12;95;42:15:0C
2020-06-13T12:00:00.000+0000;1,59205E+12;94.993;42:15:0C
2020-06-12T12:00:00.000+0000;1,59196E+12;94.987;42:15:0C
2020-06-11T12:00:00.000+0000;1,59188E+12;94.983;42:15:0C
2020-06-10T12:00:00.000+0000;1,59179E+12;94.98;42:15:0C
2020-06-09T12:00:00.000+0000;1,5917E+12;94.979;42:15:0C
2020-06-08T12:00:00.000+0000;1,59162E+12;94.979;42:15:0C
2020-06-07T12:00:00.000+0000;1,59153E+12;94.98;42:15:0C
2020-06-06T12:00:00.000+0000;1,59144E+12;94.982;42:15:0C
2020-06-05T12:00:00.000+0000;1,59136E+12;94.985;42:15:0C
2020-06-04T12:00:00.000+0000;1,59127E+12;94.989;42:15:0C
2020-06-03T12:00:00.000+0000;1,59119E+12;94.994;42:15:0C
2020-06-02T12:00:00.000+0000;1,5911E+12;94.998;42:15:0C
2020-06-01T12:00:00.000+0000;1,59101E+12;95;42:15:0C
2020-05-31T12:00:00.000+0000;1,59093E+12;95;42:15:0C
2020-05-30T12:00:00.000+0000;1,59084E+12;94.996;42:15:0C
2020-05-29T12:00:00.000+0000;1,59075E+12;94.995;42:15:0C
2020-05-28T12:00:00.000+0000;1,59067E+12;94.992;42:15:0C
2020-05-27T12:00:00.000+0000;1,59058E+12;94.989;42:15:0C
2020-05-26T12:00:00.000+0000;1,59049E+12;94.983;42:15:0C
2020-05-25T12:00:00.000+0000;1,59041E+12;94.976;42:15:0C
2020-05-24T12:00:00.000+0000;1,59032E+12;94.965;42:15:0C
2020-05-23T12:00:00.000+0000;1,59024E+12;94.945;42:15:0C
2020-05-22T12:00:00.000+0000;1,59015E+12;94.934;42:15:0C
2020-05-21T12:00:00.000+0000;1,59006E+12;94.879;42:15:0C
2020-05-20T12:00:00.000+0000;1,58998E+12;94.697;42:15:0C
2020-05-19T12:00:00.000+0000;1,58989E+12;94.493;42:15:0C
2020-05-18T12:00:00.000+0000;1,5898E+12;94.278;42:15:0C
2020-05-17T12:00:00.000+0000;1,58972E+12;94.032;42:15:0C
2020-05-16T12:00:00.000+0000;1,58963E+12;93.825;42:15:0C
2020-05-15T12:00:00.000+0000;1,58954E+12;93.692;42:15:0C
2020-05-14T12:00:00.000+0000;1,58946E+12;93.629;42:15:0C
2020-05-13T12:00:00.000+0000;1,58937E+12;93.617;42:15:0C
2020-05-12T12:00:00.000+0000;1,58928E+12;93.635;42:15:0C
2020-05-11T12:00:00.000+0000;1,5892E+12;93.785;42:15:0C
2020-05-10T12:00:00.000+0000;1,58911E+12;93.38;42:15:0C
2020-05-09T12:00:00.000+0000;1,58903E+12;92.662;42:15:0C
2020-05-08T12:00:00.000+0000;1,58894E+12;91.61;42:15:0C
2020-05-07T12:00:00.000+0000;1,58885E+12;90.57;42:15:0C
2020-05-06T12:00:00.000+0000;1,58877E+12;89.761;42:15:0C
2020-05-05T12:00:00.000+0000;1,58868E+12;89.266;42:15:0C
2020-05-04T12:00:00.000+0000;1,58859E+12;89.109;42:15:0C
2020-05-03T12:00:00.000+0000;1,58851E+12;88.659;42:15:0C
2020-05-02T12:00:00.000+0000;1,58842E+12;88.264;42:15:0C
2020-05-01T12:00:00.000+0000;1,58833E+12;87.828;42:15:0C
2020-04-30T12:00:00.000+0000;1,58825E+12;86.872;42:15:0C
2020-04-29T12:00:00.000+0000;1,58816E+12;85.679;42:15:0C
2020-04-28T12:00:00.000+0000;1,58808E+12;84.252;42:15:0C
2020-04-27T12:00:00.000+0000;1,58799E+12;82.595;42:15:0C
2020-04-26T12:00:00.000+0000;1,5879E+12;80.387;42:15:0C
2020-04-25T12:00:00.000+0000;1,58782E+12;77.638;42:15:0C
2020-04-24T12:00:00.000+0000;1,58773E+12;75.19;42:15:0C
2020-04-23T12:00:00.000+0000;1,58764E+12;72.535;42:15:0C
2020-04-22T12:00:00.000+0000;1,58756E+12;70.376;42:15:0C
2020-04-21T12:00:00.000+0000;1,58747E+12;68.312;42:15:0C
2020-04-20T12:00:00.000+0000;1,58738E+12;66.511;42:15:0C
2020-04-19T12:00:00.000+0000;1,5873E+12;64.59;42:15:0C
2020-04-18T12:00:00.000+0000;1,58721E+12;62.837;42:15:0C
2020-04-17T12:00:00.000+0000;1,58712E+12;61.261;42:15:0C
2020-04-16T12:00:00.000+0000;1,58704E+12;59.125;42:15:0C
2020-04-15T12:00:00.000+0000;1,58695E+12;57.718;42:15:0C
2020-04-14T12:00:00.000+0000;1,58687E+12;56.588;42:15:0C
2020-04-13T12:00:00.000+0000;1,58678E+12;55.571;42:15:0C
2020-04-12T12:00:00.000+0000;1,58669E+12;54.655;42:15:0C
2020-04-11T12:00:00.000+0000;1,58661E+12;53.932;42:15:0C
2020-04-10T12:00:00.000+0000;1,58652E+12;53.413;42:15:0C
2020-04-09T12:00:00.000+0000;1,58643E+12;52.583;42:15:0C
2020-04-08T12:00:00.000+0000;1,58635E+12;52.114;42:15:0C
2020-04-07T12:00:00.000+0000;1,58626E+12;51.428;42:15:0C
2020-04-06T12:00:00.000+0000;1,58617E+12;51.118;42:15:0C
2020-04-05T12:00:00.000+0000;1,58609E+12;51.15;42:15:0C
2020-04-04T12:00:00.000+0000;1,586E+12;50.89;42:15:0C
2020-04-03T12:00:00.000+0000;1,58592E+12;50.741;42:15:0C
2020-04-02T12:00:00.000+0000;1,58583E+12;50.433;42:15:0C
2020-04-01T12:00:00.000+0000;1,58574E+12;50.565;42:15:0C
2020-03-31T12:00:00.000+0000;1,58566E+12;50.414;42:15:0C
2020-03-30T12:00:00.000+0000;1,58557E+12;49.968;42:15:0C
2020-03-29T12:00:00.000+0000;1,58548E+12;49.499;42:15:0C
2020-03-28T12:00:00.000+0000;1,5854E+12;49.288;42:15:0C
2020-03-27T12:00:00.000+0000;1,58531E+12;48.748;42:15:0C
2020-03-26T12:00:00.000+0000;1,58522E+12;48.381;42:15:0C
2020-03-25T12:00:00.000+0000;1,58514E+12;47.418;42:15:0C
2020-03-24T12:00:00.000+0000;1,58505E+12;46.137;42:15:0C
2020-03-23T12:00:00.000+0000;1,58496E+12;45.184;42:15:0C
2020-03-22T12:00:00.000+0000;1,58488E+12;44.559;42:15:0C
2020-03-21T12:00:00.000+0000;1,58479E+12;43.432;42:15:0C
2020-03-20T12:00:00.000+0000;1,58471E+12;42.472;42:15:0C
2020-03-19T12:00:00.000+0000;1,58462E+12;41.75;42:15:0C
2020-03-18T12:00:00.000+0000;1,58453E+12;40.742;42:15:0C
2020-03-17T12:00:00.000+0000;1,58445E+12;39.999;42:15:0C
2020-03-16T12:00:00.000+0000;1,58436E+12;38.908;42:15:0C
2020-03-15T12:00:00.000+0000;1,58427E+12;37.675;42:15:0C
2020-03-14T12:00:00.000+0000;1,58419E+12;36.494;42:15:0C
2020-03-13T12:00:00.000+0000;1,5841E+12;35.259;42:15:0C
2020-03-12T12:00:00.000+0000;1,58401E+12;33.73;42:15:0C
2020-03-11T12:00:00.000+0000;1,58393E+12;31.42;42:15:0C
2020-03-10T12:00:00.000+0000;1,58384E+12;29.896;42:15:0C
2020-03-09T12:00:00.000+0000;1,58376E+12;28.899;42:15:0C
2020-03-08T12:00:00.000+0000;1,58367E+12;27.492;42:15:0C
2020-03-07T12:00:00.000+0000;1,58358E+12;26.511;42:15:0C
2020-03-06T12:00:00.000+0000;1,5835E+12;26.039;42:15:0C
2020-03-05T12:00:00.000+0000;1,58341E+12;26.425;42:15:0C
2020-03-04T12:00:00.000+0000;1,58332E+12;26.988;42:15:0C
2020-03-03T12:00:00.000+0000;1,58324E+12;28.056;42:15:0C
2020-03-02T12:00:00.000+0000;1,58315E+12;28.534;42:15:0C
2020-03-01T12:00:00.000+0000;1,58306E+12;29.313;42:15:0C
2020-02-29T12:00:00.000+0000;1,58298E+12;30.277;42:15:0C
2020-02-28T12:00:00.000+0000;1,58289E+12;31.39;42:15:0C
2020-02-27T12:00:00.000+0000;1,5828E+12;32.188;42:15:0C
2020-02-26T12:00:00.000+0000;1,58272E+12;32.785;42:15:0C
2020-02-25T12:00:00.000+0000;1,58263E+12;33.848;42:15:0C
2020-02-24T12:00:00.000+0000;1,58255E+12;34.402;42:15:0C
2020-02-23T12:00:00.000+0000;1,58246E+12;34.277;42:15:0C
2020-02-22T12:00:00.000+0000;1,58237E+12;35.484;42:15:0C
2020-02-21T12:00:00.000+0000;1,58229E+12;36.548;42:15:0C
2020-02-20T12:00:00.000+0000;1,5822E+12;37.981;42:15:0C
2020-02-19T12:00:00.000+0000;1,58211E+12;38.675;42:15:0C
2020-02-18T12:00:00.000+0000;1,58203E+12;39.252;42:15:0C
2020-02-17T12:00:00.000+0000;1,58194E+12;39.487;42:15:0C
2020-02-16T12:00:00.000+0000;1,58185E+12;39.766;42:15:0C
2020-02-15T12:00:00.000+0000;1,58177E+12;40.154;42:15:0C
2020-02-14T12:00:00.000+0000;1,58168E+12;40.297;42:15:0C
2020-02-13T12:00:00.000+0000;1,5816E+12;40.012;42:15:0C
2020-02-12T12:00:00.000+0000;1,58151E+12;39.503;42:15:0C
2020-02-11T12:00:00.000+0000;1,58142E+12;38.792;42:15:0C
2020-02-10T12:00:00.000+0000;1,58134E+12;37.327;42:15:0C
2020-02-09T12:00:00.000+0000;1,58125E+12;36.416;42:15:0C
2020-02-08T12:00:00.000+0000;1,58116E+12;36.019;42:15:0C
2020-02-07T12:00:00.000+0000;1,58108E+12;35.057;42:15:0C
2020-02-06T12:00:00.000+0000;1,58099E+12;34.447;42:15:0C
2020-02-05T12:00:00.000+0000;1,5809E+12;33.084;42:15:0C
2020-02-04T12:00:00.000+0000;1,58082E+12;31.657;42:15:0C
2020-02-03T12:00:00.000+0000;1,58073E+12;29.103;42:15:0C
2020-02-02T12:00:00.000+0000;1,58064E+12;25.722;42:15:0C
2020-02-01T12:00:00.000+0000;1,58056E+12;22.046;42:15:0C
2020-01-31T12:00:00.000+0000;1,58047E+12;18.128;42:15:0C
2020-01-30T12:00:00.000+0000;1,58039E+12;14.936;42:15:0C
2020-01-29T12:00:00.000+0000;1,5803E+12;11.694;42:15:0C
2020-01-28T12:00:00.000+0000;1,58021E+12;8.519;42:15:0C
2020-01-27T12:00:00.000+0000;1,58013E+12;5.463;42:15:0C
2020-01-26T12:00:00.000+0000;1,58004E+12;3.797;42:15:0C
2020-01-25T12:00:00.000+0000;1,57995E+12;2.573;42:15:0C
2020-01-24T12:00:00.000+0000;1,57987E+12;2.264;42:15:0C
2020-01-23T12:00:00.000+0000;1,57978E+12;2.825;42:15:0C
2020-01-22T12:00:00.000+0000;1,57969E+12;3.711;42:15:0C
2020-01-21T12:00:00.000+0000;1,57961E+12;4.504;42:15:0C
2020-01-20T12:00:00.000+0000;1,57952E+12;4.471;42:15:0C
2020-01-19T12:00:00.000+0000;1,57944E+12;4.219;42:15:0C
2020-01-18T12:00:00.000+0000;1,57935E+12;3.897;42:15:0C
2020-01-17T12:00:00.000+0000;1,57926E+12;3.807;42:15:0C
2020-01-16T12:00:00.000+0000;1,57918E+12;3.875;42:15:0C
2020-01-15T12:00:00.000+0000;1,57909E+12;3.717;42:15:0C
2020-01-14T12:00:00.000+0000;1,579E+12;3.488;42:15:0C
2020-01-13T12:00:00.000+0000;1,57892E+12;3.593;42:15:0C
2020-01-12T12:00:00.000+0000;1,57883E+12;3.446;42:15:0C
2020-01-11T12:00:00.000+0000;1,57874E+12;3.467;42:15:0C
2020-01-10T12:00:00.000+0000;1,57866E+12;3.725;42:15:0C
2020-01-09T12:00:00.000+0000;1,57857E+12;4.251;42:15:0C
2020-01-08T12:00:00.000+0000;1,57848E+12;5.049;42:15:0C
2020-01-07T12:00:00.000+0000;1,5784E+12;5.199;42:15:0C
2020-01-06T12:00:00.000+0000;1,57831E+12;5.251;42:15:0C
2020-01-05T12:00:00.000+0000;1,57823E+12;5.173;42:15:0C
2020-01-04T12:00:00.000+0000;1,57814E+12;4.794;42:15:0C
2020-01-03T12:00:00.000+0000;1,57805E+12;4.219;42:15:0C
2020-01-02T12:00:00.000+0000;1,57797E+12;3.588;42:15:0C
2020-01-01T12:00:00.000+0000;1,57788E+12;3.463;42:15:0C
